system,timestamp,field,value
ems,2025-12-12T04:04:43.681012,signal_variance,0.27862989502516744
ems,2025-12-12T04:04:43.681012,bandwidth_load,0.5151093656440111
ems,2025-12-12T04:04:42.681019,signal_variance,0.3289627160562866
ems,2025-12-12T04:04:42.681019,bandwidth_load,0.28588510061333955
ems,2025-12-12T04:04:41.681023,signal_variance,0.2680020926487362
ems,2025-12-12T04:04:41.681023,bandwidth_load,0.7147283630875638
ems,2025-12-12T04:04:40.681027,signal_variance,0.6050365788925504
ems,2025-12-12T04:04:40.681027,bandwidth_load,0.5080335455019186
ems,2025-12-12T04:04:39.681032,signal_variance,0.2325802555136447
ems,2025-12-12T04:04:39.681032,bandwidth_load,0.10935857884501715
ems,2025-12-12T04:04:38.681036,signal_variance,0.4470579559415555
ems,2025-12-12T04:04:38.681036,bandwidth_load,0.4654693122932543
ems,2025-12-12T04:04:37.681041,signal_variance,0.7359482655376319
ems,2025-12-12T04:04:37.681041,bandwidth_load,0.18212261419193748
ems,2025-12-12T04:04:36.681045,signal_variance,0.6459028216379465
ems,2025-12-12T04:04:36.681045,bandwidth_load,0.45379815814016766
ems,2025-12-12T04:04:35.681049,signal_variance,0.06039654247757653
ems,2025-12-12T04:04:35.681049,bandwidth_load,0.7858168098041595
ems,2025-12-12T04:04:34.681054,signal_variance,0.6874180885332264
ems,2025-12-12T04:04:34.681054,bandwidth_load,0.16707727981105897
ems,2025-12-12T04:04:33.681058,signal_variance,0.6270950407982547
ems,2025-12-12T04:04:33.681058,bandwidth_load,0.662427355453831
ems,2025-12-12T04:04:32.681063,signal_variance,0.7107829623510514
ems,2025-12-12T04:04:32.681063,bandwidth_load,0.600204786923226
ems,2025-12-12T04:04:31.681067,signal_variance,0.8072804893801875
ems,2025-12-12T04:04:31.681067,bandwidth_load,0.3058389697018553
ems,2025-12-12T04:04:30.681071,signal_variance,0.2785654829716717
ems,2025-12-12T04:04:30.681071,bandwidth_load,0.4371184334601086
radiation,2025-12-12T04:04:49.681077,background_uSv,0.14424599001910623
radiation,2025-12-12T04:04:48.681082,background_uSv,0.12681753345883306
radiation,2025-12-12T04:04:47.681086,background_uSv,0.13313990951541393
radiation,2025-12-12T04:04:46.681091,background_uSv,0.08446308087445836
radiation,2025-12-12T04:04:45.681095,background_uSv,0.0771813695631682
radiation,2025-12-12T04:04:44.681099,background_uSv,0.09709440730097232
radiation,2025-12-12T04:04:43.681103,background_uSv,0.09801672677138017
radiation,2025-12-12T04:04:42.681107,background_uSv,0.06101801340637798
radiation,2025-12-12T04:04:41.681111,background_uSv,0.13470857755966414
radiation,2025-12-12T04:04:40.681115,background_uSv,0.08084424782373763
radiation,2025-12-12T04:04:39.681119,background_uSv,0.09076922892814629
radiation,2025-12-12T04:04:38.681124,background_uSv,0.11469184307783359
radiation,2025-12-12T04:04:37.681128,background_uSv,0.1336950181341538
radiation,2025-12-12T04:04:36.681132,background_uSv,0.060876055708993085
radiation,2025-12-12T04:04:35.681136,background_uSv,0.10831001395571777
radiation,2025-12-12T04:04:34.681140,background_uSv,0.06833676563906727
radiation,2025-12-12T04:04:33.681144,background_uSv,0.06538655082200737
radiation,2025-12-12T04:04:32.681148,background_uSv,0.08108392736017447
radiation,2025-12-12T04:04:31.681152,background_uSv,0.0720935283325166
radiation,2025-12-12T04:04:30.681156,background_uSv,0.10913888309213962
comms,2025-12-12T04:04:49.681163,channel_state,GREEN
comms,2025-12-12T04:04:49.681163,latency_ms,16.278243946396458
comms,2025-12-12T04:04:48.681188,channel_state,AMBER
comms,2025-12-12T04:04:48.681188,latency_ms,70.92792207098418
comms,2025-12-12T04:04:47.681196,channel_state,GREEN
comms,2025-12-12T04:04:47.681196,latency_ms,35.770733092383665
comms,2025-12-12T04:04:46.681201,channel_state,GREEN
comms,2025-12-12T04:04:46.681201,latency_ms,56.29227323722789
comms,2025-12-12T04:04:45.681207,channel_state,GREEN
comms,2025-12-12T04:04:45.681207,latency_ms,28.501941405952753
comms,2025-12-12T04:04:44.681212,channel_state,GREEN
comms,2025-12-12T04:04:44.681212,latency_ms,48.13529962600393
comms,2025-12-12T04:04:43.681217,channel_state,GREEN
comms,2025-12-12T04:04:43.681217,latency_ms,22.5436575072734
comms,2025-12-12T04:04:42.681222,channel_state,AMBER
comms,2025-12-12T04:04:42.681222,latency_ms,69.93183041704359
comms,2025-12-12T04:04:41.681227,channel_state,GREEN
comms,2025-12-12T04:04:41.681227,latency_ms,46.4175868481159
comms,2025-12-12T04:04:40.681232,channel_state,GREEN
comms,2025-12-12T04:04:40.681232,latency_ms,44.80939546272228
comms,2025-12-12T04:04:39.681237,channel_state,GREEN
comms,2025-12-12T04:04:39.681237,latency_ms,57.68568426371578
comms,2025-12-12T04:04:38.681242,channel_state,GREEN
comms,2025-12-12T04:04:38.681242,latency_ms,51.85291981012297
comms,2025-12-12T04:04:37.681253,channel_state,AMBER
comms,2025-12-12T04:04:37.681253,latency_ms,49.394695525425384
comms,2025-12-12T04:04:36.681258,channel_state,AMBER
comms,2025-12-12T04:04:36.681258,latency_ms,45.8904848460493
comms,2025-12-12T04:04:35.681263,channel_state,AMBER
comms,2025-12-12T04:04:35.681263,latency_ms,41.640110087475264
comms,2025-12-12T04:04:34.681268,channel_state,GREEN
comms,2025-12-12T04:04:34.681268,latency_ms,18.726851372128337
comms,2025-12-12T04:04:33.681273,channel_state,GREEN
comms,2025-12-12T04:04:33.681273,latency_ms,12.081474564593622
comms,2025-12-12T04:04:32.681278,channel_state,GREEN
comms,2025-12-12T04:04:32.681278,latency_ms,43.32351624444938
comms,2025-12-12T04:04:31.681283,channel_state,AMBER
comms,2025-12-12T04:04:31.681283,latency_ms,30.998577153611038
comms,2025-12-12T04:04:30.681287,channel_state,GREEN
comms,2025-12-12T04:04:30.681287,latency_ms,23.508743316681617
